0 0.205609
1 0.583733
2 0.956179
3 1.32403
4 1.66844
5 1.7052
6 1.7116
7 1.7472
8 1.78851
9 1.79012
10 1.79827
11 1.76063
12 1.75048
13 1.82136
14 1.81035
15 1.76434
16 1.77296
17 1.77183
18 1.78553
19 1.78371
