0 0.348486
1 1.10993
2 1.86422
3 2.64514
4 3.40232
5 4.14247
6 4.39444
7 4.27701
8 4.19152
9 4.06531
10 3.94245
11 3.99619
12 4.02279
13 3.94056
14 3.98479
15 3.93209
16 3.93166
17 4.03398
18 4.00468
19 3.9854
