0 0.145978
1 0.401969
2 0.648282
3 0.891863
4 1.14904
5 1.39608
6 1.64331
7 1.74645
8 1.78789
9 1.78981
10 1.79778
11 1.76024
12 1.75011
13 1.82086
14 1.81004
15 1.76393
16 1.77252
17 1.77139
18 1.78503
19 1.78322
