0 0.322455
1 1.03297
2 1.73979
3 2.47138
4 3.17842
5 3.88334
6 4.36853
7 4.2768
8 4.19126
9 4.06493
10 3.94224
11 3.99597
12 4.02243
13 3.94008
14 3.9845
15 3.93182
16 3.93131
17 4.0338
18 4.00436
19 3.98505
